1, 5.043115E-03 
5, 2.673088E-03 
8, 3.834999E-06 
5, 4.562201E-03 
6, 3.406698E-04 
5, 2.895479E-04 
5, 4.871512E-03 
7, 6.464262E-05 
2, 4.300321E-03 
6, 3.127805E-04 
1, 4.522355E-03 
7, 5.654490E-05 
7, 7.169754E-05 
1, 4.652044E-03 
4, 9.475581E-03 
1, 5.306772E-03 
5, 3.931009E-03 
1, 4.572018E-03 
6, 2.704392E-04 
7, 1.045985E-04 
3, 5.067599E-03 
6, 2.704006E-04 
6, 2.638749E-04 
6, 2.429828E-04 
8, 4.121067E-06 
1, 5.758566E-03 
7, 6.405475E-05 
6, 3.280029E-04 
4, 9.509736E-03 
6, 2.895479E-04 
3, 5.705702E-03 
3, 6.208253E-03 
3, 6.136130E-03 
7, 8.095070E-05 
5, 3.931009E-03 
4, 1.006375E-02 
7, 1.086104E-04 
7, 5.852497E-05 
7, 5.460545E-05 
8, 2.392856E-06 
7, 6.370230E-05 
4, 9.919967E-03 
2, 4.665564E-03 
1, 6.475430E-03 
6, 2.704006E-04 
4, 9.372513E-03 
1, 4.881591E-03 
6, 2.298859E-04 
8, 7.983519E-06 
8, 7.983519E-06 
5, 2.728098E-03 
4, 6.644305E-03 
1, 5.081386E-03 
8, 2.174146E-06 
3, 5.810377E-03 
1, 4.507314E-03 
6, 3.237872E-04 
2, 4.685751E-03 
3, 5.322563E-03 
3, 5.926166E-03 
3, 5.842711E-03 
8, 7.983519E-06 
2, 4.759725E-03 
8, 2.284645E-06 
1, 8.211063E-03 
2, 4.331758E-03 
7, 5.760230E-05 
4, 5.541939E-03 
3, 9.360273E-03 
7, 5.654490E-05 
8, 8.482882E-06 
8, 2.174146E-06 
6, 1.898092E-04 
8, 1.616066E-05 
6, 2.704006E-04 
2, 4.637115E-03 
2, 4.652044E-03 
2, 8.002685E-03 
4, 9.822202E-03 
8, 8.482882E-06 
7, 1.013870E-04 
1, 5.284731E-03 
1, 4.717259E-03 
1, 8.912591E-03 
1, 5.363295E-03 
6, 2.387619E-04 
5, 3.404954E-03 
3, 5.006156E-03 
2, 4.595501E-03 
8, 1.596704E-05 
8, 2.244225E-06 
2, 7.499954E-03 
4, 1.080316E-02 
7, 6.926362E-05 
6, 2.298859E-04 
5, 4.523632E-03 
8, 3.109445E-06 
3, 5.088629E-03 
7, 9.480661E-05 
5, 3.200492E-03 
2, 5.053504E-03 
