1, 9.696386E-05 
2, 8.021675E-04 
7, 4.538149E-04 
12, 1.108581E-08 
3, 7.874696E-04 
9, 2.315053E-05 
12, 6.220234E-09 
3, 6.286035E-04 
4, 1.173502E-03 
3, 9.692167E-04 
12, 1.026638E-08 
5, 1.230988E-03 
1, 1.068489E-04 
4, 1.043673E-03 
3, 9.856819E-04 
1, 1.049029E-04 
10, 7.132803E-06 
2, 5.470630E-04 
1, 1.090214E-04 
10, 4.996799E-06 
11, 8.014782E-07 
9, 3.109749E-05 
9, 2.697622E-05 
3, 8.409782E-04 
11, 4.024153E-07 
7, 3.251112E-04 
2, 5.630292E-04 
2, 5.094348E-04 
9, 1.757378E-05 
6, 7.298432E-04 
8, 9.627895E-05 
1, 1.693510E-04 
11, 4.993899E-07 
7, 3.302263E-04 
5, 1.252856E-03 
10, 7.102872E-06 
3, 5.919816E-04 
4, 6.577065E-04 
8, 8.169319E-05 
2, 4.496094E-04 
2, 5.135853E-04 
7, 3.981019E-04 
2, 6.630043E-04 
10, 4.425155E-06 
9, 9.611557E-06 
5, 1.275429E-03 
12, 6.590150E-09 
9, 1.099808E-05 
4, 9.365173E-04 
8, 5.334711E-05 
9, 1.202287E-05 
9, 1.885149E-05 
10, 6.393102E-06 
11, 3.085005E-07 
10, 5.882583E-06 
4, 1.357553E-03 
7, 3.423009E-04 
4, 1.187700E-03 
2, 5.990333E-04 
9, 2.296665E-05 
7, 2.986086E-04 
12, 1.150040E-08 
1, 1.281294E-04 
8, 6.117931E-05 
12, 8.106852E-09 
9, 5.867771E-06 
10, 8.510932E-07 
3, 9.764582E-04 
10, 4.401633E-06 
1, 1.237335E-04 
3, 1.089187E-03 
2, 7.354461E-04 
5, 9.153437E-04 
1, 9.584971E-05 
8, 8.606553E-05 
8, 8.470169E-05 
7, 3.118004E-04 
5, 8.918301E-04 
9, 2.990127E-05 
9, 3.188192E-05 
7, 3.172257E-04 
12, 1.039147E-08 
7, 2.681693E-04 
12, 6.494561E-09 
3, 7.577035E-04 
12, 5.934934E-09 
10, 4.091284E-06 
1, 1.443571E-04 
3, 9.373281E-04 
8, 6.285659E-05 
3, 6.150018E-04 
10, 4.535222E-06 
3, 5.884071E-04 
12, 5.929567E-09 
8, 5.041790E-05 
3, 1.002248E-03 
3, 1.140250E-03 
